,player,position,position_id,date,team,opp,score,fpts,min,starts
302,Jean-Ricner Bellegarde,M,4,Feb 17,WOL,@TOT,W 2-1,4.45,16,0
303,Jean-Ricner Bellegarde,M,4,Feb 10,WOL,BRF,L 0-2,4.75,69,0
304,Jean-Ricner Bellegarde,M,4,Feb 4,WOL,@CHE,W 4-2,3.75,17,0
305,Jean-Ricner Bellegarde,M,4,Feb 1,WOL,MUN,L 3-4,5.5,63,1
306,Jean-Ricner Bellegarde,M,4,Jan 22,WOL,@BHA,T 0-0,2.35,19,0
307,Jean-Ricner Bellegarde,M,4,Dec 30,WOL,EVE,W 3-0,4.75,9,0
308,Jean-Ricner Bellegarde,M,4,Dec 27,WOL,@BRF,W 4-1,13.6,45,0
309,Jean-Ricner Bellegarde,M,4,Dec 17,WOL,@WHU,L 0-3,10.3,90,1
310,Jean-Ricner Bellegarde,M,4,Dec 9,WOL,NOT,T 1-1,1.75,20,0
311,Jean-Ricner Bellegarde,M,4,Dec 5,WOL,BUR,W 1-0,2.0,10,0
312,Jean-Ricner Bellegarde,M,4,Dec 2,WOL,@ARS,L 1-2,4.5,62,1
313,Jean-Ricner Bellegarde,M,4,Nov 27,WOL,@FUL,L 2-3,16.25,61,1
314,Jean-Ricner Bellegarde,M,4,Nov 11,WOL,TOT,W 2-1,9.0,72,1
